Index,FireTruck2,Rescue_veh,Water truc,Ambulance,compact,X,Y,vehicles_list,"X,Y",potential
236,1,0,0,0,0.33,72.81847485,18.97855789,"[1, 0, 0, 0]","(72.81847485, 18.97855789)",1
237,5,3,3,1,0.523333333,72.82987455,18.97870788,"[5, 3, 3, 1]","(72.82987455, 18.97870788)",1
238,1,0,0,0,0.208888889,72.8327,18.97875,"[1, 0, 0, 0]","(72.8327, 18.97875)",1
239,1,0,0,0,0.433333333,72.84125,18.97885,"[1, 0, 0, 0]","(72.84125, 18.97885)",1
240,1,0,0,0,0.26666666699999997,72.8441,18.97885,"[1, 0, 0, 0]","(72.8441, 18.97885)",1
241,1,0,0,0,0.363333333,72.84695,18.9789,"[1, 0, 0, 0]","(72.84695, 18.9789)",1
242,1,0,0,0,0.535555556,72.8498,18.97895,"[1, 0, 0, 0]","(72.8498, 18.97895)",1
243,3,2,2,1,0.47333333299999997,72.80711667,18.97571667,"[3, 2, 2, 1]","(72.80711667, 18.97571667)",1
244,2,2,2,1,0.320444444,72.80997485,18.97575789,"[2, 2, 2, 1]","(72.80997485, 18.97575789)",1
245,2,2,2,1,0.357777778,72.81280848,18.97577515,"[2, 2, 2, 1]","(72.81280848, 18.97577515)",1
246,1,0,0,0,0.420888889,72.8185,18.97585,"[1, 0, 0, 0]","(72.8185, 18.97585)",1
247,3,2,2,1,0.428888889,72.82419152,18.97592485,"[3, 2, 2, 1]","(72.82419152, 18.97592485)",1
248,1,0,0,0,0.5655555560000001,72.82705,18.97595,"[1, 0, 0, 0]","(72.82705, 18.97595)",1
249,4,2,3,1,0.671111111,72.82990848,18.97597515,"[4, 2, 3, 1]","(72.82990848, 18.97597515)",1
250,1,0,0,0,0.417777778,72.83271667,18.97601667,"[1, 0, 0, 0]","(72.83271667, 18.97601667)",1
251,1,0,0,0,0.45555555600000003,72.83557485,18.97605789,"[1, 0, 0, 0]","(72.83557485, 18.97605789)",1
252,1,0,0,0,0.461111111,72.83843393,18.97606726,"[1, 0, 0, 0]","(72.83843393, 18.97606726)",1
253,1,0,0,0,0.45777777799999997,72.84126607,18.97613274,"[1, 0, 0, 0]","(72.84126607, 18.97613274)",1
254,1,0,0,0,0.26666666699999997,72.84412515,18.9761421,"[1, 0, 0, 0]","(72.84412515, 18.9761421)",1
255,1,0,0,0,0.364444444,72.84698333,18.97618333,"[1, 0, 0, 0]","(72.84698333, 18.97618333)",1
256,1,0,0,0,0.163333333,72.8043,18.97295,"[1, 0, 0, 0]","(72.8043, 18.97295)",1
257,3,3,3,1,0.39666666700000003,72.80715,18.973,"[3, 3, 3, 1]","(72.80715, 18.973)",1
258,2,3,3,1,0.40444444399999996,72.81,18.97305,"[2, 3, 3, 1]","(72.81, 18.97305)",1
259,1,0,0,0,0.182222222,72.81282515,18.97304211,"[1, 0, 0, 0]","(72.81282515, 18.97304211)",1
260,1,0,0,0,0.233333333,72.81567455,18.97310788,"[1, 0, 0, 0]","(72.81567455, 18.97310788)",1
261,1,0,0,0,0.420888889,72.81852515,18.97314211,"[1, 0, 0, 0]","(72.81852515, 18.97314211)",1
262,1,2,2,0,0.217777778,72.82137485,18.97315789,"[1, 2, 2, 0]","(72.82137485, 18.97315789)",1
263,1,0,0,0,0.318888889,72.82422545,18.97319212,"[1, 0, 0, 0]","(72.82422545, 18.97319212)",1
264,1,0,0,0,0.545555556,72.82707485,18.97325789,"[1, 0, 0, 0]","(72.82707485, 18.97325789)",1
265,3,0,0,0,0.36666666700000006,72.82992515,18.97324211,"[3, 0, 0, 0]","(72.82992515, 18.97324211)",1
266,1,0,0,0,0.373333333,72.83562515,18.9733421,"[1, 0, 0, 0]","(72.83562515, 18.9733421)",1
267,1,0,0,0,0.368888889,72.83847485,18.97335789,"[1, 0, 0, 0]","(72.83847485, 18.97335789)",1
268,1,0,0,0,0.468888889,72.84132545,18.97339212,"[1, 0, 0, 0]","(72.84132545, 18.97339212)",1
269,1,0,0,0,0.124888889,72.84417485,18.9734579,"[1, 0, 0, 0]","(72.84417485, 18.9734579)",1
270,1,0,0,0,0.28600000000000003,72.84702515,18.97344211,"[1, 0, 0, 0]","(72.84702515, 18.97344211)",1
271,1,0,0,0,0.36666666700000006,72.84987455,18.97350788,"[1, 0, 0, 0]","(72.84987455, 18.97350788)",1
272,1,0,0,0,0.20222222199999998,72.80432515,18.97024211,"[1, 0, 0, 0]","(72.80432515, 18.97024211)",1
273,1,2,1,0,0.23177777800000002,72.80717455,18.97030788,"[1, 2, 1, 0]","(72.80717455, 18.97030788)",1
274,1,1,1,0,0.20377777800000002,72.81002515,18.97034211,"[1, 1, 1, 0]","(72.81002515, 18.97034211)",1
275,2,2,2,0,0.216222222,72.81287485,18.97035789,"[2, 2, 2, 0]","(72.81287485, 18.97035789)",1
276,2,1,2,0,0.29,72.81572545,18.97039212,"[2, 1, 2, 0]","(72.81572545, 18.97039212)",1
277,1,0,0,0,0.339111111,72.81857485,18.97045789,"[1, 0, 0, 0]","(72.81857485, 18.97045789)",1
278,2,1,2,0,0.242666667,72.82142515,18.97044211,"[2, 1, 2, 0]","(72.82142515, 18.97044211)",1
279,2,2,2,0,0.302222222,72.82427455,18.97050788,"[2, 2, 2, 0]","(72.82427455, 18.97050788)",1
280,3,2,3,1,0.5477777779999999,72.82712515,18.97054211,"[3, 2, 3, 1]","(72.82712515, 18.97054211)",1
281,2,1,2,0,0.311111111,72.82997485,18.97055789,"[2, 1, 2, 0]","(72.82997485, 18.97055789)",1
282,1,0,0,0,0.22555555600000002,72.83282545,18.97059212,"[1, 0, 0, 0]","(72.83282545, 18.97059212)",1
283,1,0,0,0,0.22555555600000002,72.83567485,18.97065789,"[1, 0, 0, 0]","(72.83567485, 18.97065789)",1
284,2,2,2,1,0.355555556,72.83852515,18.9706421,"[2, 2, 2, 1]","(72.83852515, 18.9706421)",1
285,1,0,0,0,0.444444444,72.84137455,18.97070788,"[1, 0, 0, 0]","(72.84137455, 18.97070788)",1
286,1,0,0,0,0.237777778,72.8442,18.97075,"[1, 0, 0, 0]","(72.8442, 18.97075)",1
287,2,2,2,0,0.258222222,72.80437485,18.96755789,"[2, 2, 2, 0]","(72.80437485, 18.96755789)",1
288,2,2,2,0,0.272222222,72.80722545,18.96759212,"[2, 2, 2, 0]","(72.80722545, 18.96759212)",1
289,2,2,2,1,0.264444444,72.81007485,18.96765789,"[2, 2, 2, 1]","(72.81007485, 18.96765789)",1
290,1,0,0,0,0.374888889,72.81292515,18.96764211,"[1, 0, 0, 0]","(72.81292515, 18.96764211)",1
291,1,0,0,0,0.24111111100000002,72.81577455,18.96770788,"[1, 0, 0, 0]","(72.81577455, 18.96770788)",1
292,1,0,0,0,0.20222222199999998,72.81862515,18.96774211,"[1, 0, 0, 0]","(72.81862515, 18.96774211)",1
293,1,0,0,0,0.228666667,72.82147485,18.96775789,"[1, 0, 0, 0]","(72.82147485, 18.96775789)",1
294,2,2,3,1,0.410888889,72.82717485,18.96785789,"[2, 2, 3, 1]","(72.82717485, 18.96785789)",1
295,4,0,0,0,0.178888889,72.83,18.96785,"[4, 0, 0, 0]","(72.83, 18.96785)",1
296,4,2,2,0,0.163333333,72.83285,18.9679,"[4, 2, 2, 0]","(72.83285, 18.9679)",1
297,4,0,0,0,0.292222222,72.8357,18.96795,"[4, 0, 0, 0]","(72.8357, 18.96795)",1
298,4,0,0,0,0.386666667,72.83855,18.96795,"[4, 0, 0, 0]","(72.83855, 18.96795)",1
299,4,0,0,0,0.212222222,72.8414,18.968,"[4, 0, 0, 0]","(72.8414, 18.968)",1
300,4,2,3,1,0.24,72.84422515,18.96804211,"[4, 2, 3, 1]","(72.84422515, 18.96804211)",1
301,4,0,0,0,0.064444444,72.84707485,18.968057899999998,"[4, 0, 0, 0]","(72.84707485, 18.968057899999998)",1
302,4,0,0,0,0.029333333,72.84992545,18.96809212,"[4, 0, 0, 0]","(72.84992545, 18.96809212)",0
303,4,0,0,0,0.295555556,72.80442515,18.96484211,"[4, 0, 0, 0]","(72.80442515, 18.96484211)",1
304,4,0,0,0,0.342222222,72.80728333,18.96488333,"[4, 0, 0, 0]","(72.80728333, 18.96488333)",1
305,4,0,0,0,0.40444444399999996,72.81009152,18.96492485,"[4, 0, 0, 0]","(72.81009152, 18.96492485)",1
306,4,0,0,0,0.40444444399999996,72.81295,18.96495,"[4, 0, 0, 0]","(72.81295, 18.96495)",1
307,4,0,0,0,0.33888888899999997,72.81580848,18.96497515,"[4, 0, 0, 0]","(72.81580848, 18.96497515)",1
308,4,0,0,0,0.456,72.81864121,18.96502485,"[4, 0, 0, 0]","(72.81864121, 18.96502485)",1
309,4,0,0,0,0.41,72.8215,18.96505,"[4, 0, 0, 0]","(72.8215, 18.96505)",1
310,4,5,6,2,0.9411111109999999,72.82433393,18.96506726,"[4, 5, 6, 2]","(72.82433393, 18.96506726)",1
311,4,2,3,1,0.635555556,72.82716607,18.96513274,"[4, 2, 3, 1]","(72.82716607, 18.96513274)",1
312,4,0,0,0,0.48111111100000004,72.83002515,18.9651421,"[4, 0, 0, 0]","(72.83002515, 18.9651421)",1
313,1,0,0,0,0.28444444399999996,72.83288333,18.96518333,"[1, 0, 0, 0]","(72.83288333, 18.96518333)",1
314,1,0,0,0,0.282666667,72.83571667,18.96521667,"[1, 0, 0, 0]","(72.83571667, 18.96521667)",1
315,2,1,2,0,0.223333333,72.83857485,18.9652579,"[2, 1, 2, 0]","(72.83857485, 18.9652579)",1
316,1,0,0,0,0.30111111100000004,72.84143393,18.96526726,"[1, 0, 0, 0]","(72.84143393, 18.96526726)",1
317,1,0,0,0,0.23444444399999997,72.84426607,18.96533274,"[1, 0, 0, 0]","(72.84426607, 18.96533274)",1
318,4,4,3,1,0.164666667,72.84712515,18.96534211,"[4, 4, 3, 1]","(72.84712515, 18.96534211)",1
319,1,0,0,0,0.194444444,72.8016,18.9621,"[1, 0, 0, 0]","(72.8016, 18.9621)",1
320,1,0,0,0,0.318888889,72.81012545,18.96219212,"[1, 0, 0, 0]","(72.81012545, 18.96219212)",1
321,3,1,2,1,0.44888888899999996,72.81297485,18.96225789,"[3, 1, 2, 1]","(72.81297485, 18.96225789)",1
322,1,0,0,0,0.512222222,72.81582515,18.96224211,"[1, 0, 0, 0]","(72.81582515, 18.96224211)",1
323,1,0,0,0,0.577777778,72.81867455,18.96230788,"[1, 0, 0, 0]","(72.81867455, 18.96230788)",1
324,3,1,4,1,0.817777778,72.82152515,18.9623421,"[3, 1, 4, 1]","(72.82152515, 18.9623421)",1
325,3,2,3,1,0.653333333,72.82437485,18.96235789,"[3, 2, 3, 1]","(72.82437485, 18.96235789)",1
326,5,3,4,2,0.7111111109999999,72.82722545,18.96239212,"[5, 3, 4, 2]","(72.82722545, 18.96239212)",1
327,4,2,4,1,0.848888889,72.83007485,18.9624579,"[4, 2, 4, 1]","(72.83007485, 18.9624579)",1
328,1,0,0,0,0.256,72.83292515,18.96244211,"[1, 0, 0, 0]","(72.83292515, 18.96244211)",1
329,1,0,0,0,0.412222222,72.83577455,18.96250788,"[1, 0, 0, 0]","(72.83577455, 18.96250788)",1
330,1,0,0,0,0.342222222,72.83862515,18.96254211,"[1, 0, 0, 0]","(72.83862515, 18.96254211)",1
331,1,0,0,0,0.061111110999999996,72.84717485,18.96265789,"[1, 0, 0, 0]","(72.84717485, 18.96265789)",1
332,1,0,0,0,0.340888889,72.80162545,18.95939212,"[1, 0, 0, 0]","(72.80162545, 18.95939212)",1
333,4,0,0,0,0.107333333,72.80732515,18.95944211,"[4, 0, 0, 0]","(72.80732515, 18.95944211)",0
334,1,0,0,0,0.469777778,72.81017455,18.95950788,"[1, 0, 0, 0]","(72.81017455, 18.95950788)",1
335,1,0,0,0,0.332222222,72.81302515,18.95954211,"[1, 0, 0, 0]","(72.81302515, 18.95954211)",1
336,1,0,0,0,0.436444444,72.81587485,18.95955789,"[1, 0, 0, 0]","(72.81587485, 18.95955789)",1
337,2,2,2,1,0.45,72.81872545,18.95959212,"[2, 2, 2, 1]","(72.81872545, 18.95959212)",1
338,5,4,4,2,0.515777778,72.82157485,18.95965789,"[5, 4, 4, 2]","(72.82157485, 18.95965789)",1
339,1,0,0,0,0.5722222220000001,72.82442515,18.9596421,"[1, 0, 0, 0]","(72.82442515, 18.9596421)",1
340,3,2,3,1,0.823333333,72.82727455,18.95970788,"[3, 2, 3, 1]","(72.82727455, 18.95970788)",1
341,1,0,0,0,0.493333333,72.8301,18.95975,"[1, 0, 0, 0]","(72.8301, 18.95975)",1
342,1,1,1,0,0.20600000000000002,72.83295,18.95975,"[1, 1, 1, 0]","(72.83295, 18.95975)",1
343,3,1,2,1,0.47666666700000004,72.8358,18.9598,"[3, 1, 2, 1]","(72.8358, 18.9598)",1
344,1,0,0,0,0.21,72.83865,18.95985,"[1, 0, 0, 0]","(72.83865, 18.95985)",1
345,1,0,0,0,0.048888889000000005,72.8415,18.95985,"[1, 0, 0, 0]","(72.8415, 18.95985)",1
346,1,0,0,0,0.08866666699999999,72.79882515,18.95664211,"[1, 0, 0, 0]","(72.79882515, 18.95664211)",1
347,3,1,2,0,0.161777778,72.80168333,18.95668333,"[3, 1, 2, 0]","(72.80168333, 18.95668333)",1
348,1,0,0,0,0.15866666699999998,72.80737485,18.95675789,"[1, 0, 0, 0]","(72.80737485, 18.95675789)",1
349,1,0,0,0,0.24888888899999997,72.81020848,18.95677515,"[1, 0, 0, 0]","(72.81020848, 18.95677515)",1
350,1,0,0,0,0.342888889,72.81304121,18.95682485,"[1, 0, 0, 0]","(72.81304121, 18.95682485)",1
351,1,0,0,0,0.42466666700000005,72.8159,18.95685,"[1, 0, 0, 0]","(72.8159, 18.95685)",1
352,4,1,4,1,0.7755555559999999,72.81875879,18.95687515,"[4, 1, 4, 1]","(72.81875879, 18.95687515)",1
353,3,1,2,1,0.371111111,72.82159151,18.95692485,"[3, 1, 2, 1]","(72.82159151, 18.95692485)",1
354,1,0,0,0,0.48111111100000004,72.82445,18.95695,"[1, 0, 0, 0]","(72.82445, 18.95695)",1
355,1,0,0,0,0.6411111110000001,72.82730848,18.95697515,"[1, 0, 0, 0]","(72.82730848, 18.95697515)",1
356,1,0,0,0,0.584444444,72.83011667,18.95701667,"[1, 0, 0, 0]","(72.83011667, 18.95701667)",1
357,2,1,2,0,0.384444444,72.83297485,18.9570579,"[2, 1, 2, 0]","(72.83297485, 18.9570579)",1
358,4,2,3,1,0.7644444440000001,72.83583393,18.95706726,"[4, 2, 3, 1]","(72.83583393, 18.95706726)",1
359,1,0,0,0,0.12533333300000002,72.84152515,18.95714211,"[1, 0, 0, 0]","(72.84152515, 18.95714211)",1
360,3,1,1,0,0.172666667,72.796,18.9539,"[3, 1, 1, 0]","(72.796, 18.9539)",1
361,1,0,0,0,0.239555556,72.79885,18.95395,"[1, 0, 0, 0]","(72.79885, 18.95395)",1
362,1,0,0,0,0.196,72.8017,18.95395,"[1, 0, 0, 0]","(72.8017, 18.95395)",1
363,1,0,0,0,0.107333333,72.8074,18.95405,"[1, 0, 0, 0]","(72.8074, 18.95405)",1
364,1,0,0,0,0.23800000000000002,72.81592515,18.9541421,"[1, 0, 0, 0]","(72.81592515, 18.9541421)",1
365,1,0,0,0,0.599555556,72.81877485,18.95415789,"[1, 0, 0, 0]","(72.81877485, 18.95415789)",1
366,4,2,3,1,0.765777778,72.82165,18.9542,"[4, 2, 3, 1]","(72.82165, 18.9542)",1
367,3,1,3,1,0.56,72.8245,18.95425,"[3, 1, 3, 1]","(72.8245, 18.95425)",1
368,1,0,0,0,0.566666667,72.82732515,18.95424211,"[1, 0, 0, 0]","(72.82732515, 18.95424211)",1
369,4,1,3,1,0.693333333,72.83017455,18.95430788,"[4, 1, 3, 1]","(72.83017455, 18.95430788)",1
370,1,0,0,0,0.5477777779999999,72.83302515,18.95434211,"[1, 0, 0, 0]","(72.83302515, 18.95434211)",1
371,3,2,3,1,0.72,72.83587485,18.95435789,"[3, 2, 3, 1]","(72.83587485, 18.95435789)",1
372,1,0,0,0,0.428888889,72.83872545,18.95439212,"[1, 0, 0, 0]","(72.83872545, 18.95439212)",1
373,1,0,0,0,0.211555556,72.84157485,18.95445789,"[1, 0, 0, 0]","(72.84157485, 18.95445789)",1
374,1,0,0,0,0.11822222199999999,72.7932,18.95115,"[1, 0, 0, 0]","(72.7932, 18.95115)",1
375,1,0,0,0,0.15555555599999998,72.79602545,18.95119212,"[1, 0, 0, 0]","(72.79602545, 18.95119212)",1
376,3,1,3,1,0.373333333,72.80172515,18.95124211,"[3, 1, 3, 1]","(72.80172515, 18.95124211)",1
377,1,0,0,0,0.124222222,72.81882515,18.9514421,"[1, 0, 0, 0]","(72.81882515, 18.9514421)",1
378,4,1,4,1,0.857777778,72.82167455,18.95150788,"[4, 1, 4, 1]","(72.82167455, 18.95150788)",1
379,2,2,2,0,0.683333333,72.82452515,18.95154211,"[2, 2, 2, 0]","(72.82452515, 18.95154211)",1
380,3,2,3,1,0.695555556,72.82737485,18.9515579,"[3, 2, 3, 1]","(72.82737485, 18.9515579)",1
381,1,0,0,0,0.5882222220000001,72.83022545,18.95159212,"[1, 0, 0, 0]","(72.83022545, 18.95159212)",1
382,3,2,3,1,0.679333333,72.83307485,18.95165789,"[3, 2, 3, 1]","(72.83307485, 18.95165789)",1
383,1,0,0,0,0.653333333,72.8359,18.95165,"[1, 0, 0, 0]","(72.8359, 18.95165)",1
384,1,0,0,0,0.34444444399999996,72.83875,18.9517,"[1, 0, 0, 0]","(72.83875, 18.9517)",1
385,1,0,0,0,0.11466666699999999,72.8416,18.95175,"[1, 0, 0, 0]","(72.8416, 18.95175)",1
386,1,0,0,0,0.153111111,72.79322515,18.94844211,"[1, 0, 0, 0]","(72.79322515, 18.94844211)",1
387,1,0,0,0,0.300222222,72.79607455,18.94850788,"[1, 0, 0, 0]","(72.79607455, 18.94850788)",1
388,1,0,0,0,0.054444444,72.80177485,18.94855789,"[1, 0, 0, 0]","(72.80177485, 18.94855789)",0
389,1,0,0,0,0.5724444439999999,72.82455,18.94885,"[1, 0, 0, 0]","(72.82455, 18.94885)",1
390,4,1,4,1,0.908222222,72.8274,18.94885,"[4, 1, 4, 1]","(72.8274, 18.94885)",1
391,4,1,4,1,0.900444444,72.83025,18.9489,"[4, 1, 4, 1]","(72.83025, 18.9489)",1
392,4,1,4,1,0.98,72.8331,18.94895,"[4, 1, 4, 1]","(72.8331, 18.94895)",1
393,1,0,0,0,0.26288888899999996,72.83592515,18.94894211,"[1, 0, 0, 0]","(72.83592515, 18.94894211)",1
394,1,0,0,0,0.123555556,72.83877455,18.94900788,"[1, 0, 0, 0]","(72.83877455, 18.94900788)",1
395,1,0,0,0,0.066666667,72.84162515,18.94904211,"[1, 0, 0, 0]","(72.84162515, 18.94904211)",1
396,1,0,0,0,0.36266666700000005,72.79327485,18.94575789,"[1, 0, 0, 0]","(72.79327485, 18.94575789)",1
397,2,1,1,0,0.130666667,72.79613393,18.94576726,"[2, 1, 1, 0]","(72.79613393, 18.94576726)",1
398,1,0,0,0,0.289555556,72.82456607,18.94613274,"[1, 0, 0, 0]","(72.82456607, 18.94613274)",1
399,1,0,0,0,0.5186666670000001,72.82742515,18.94614211,"[1, 0, 0, 0]","(72.82742515, 18.94614211)",1
400,1,0,0,0,0.566222222,72.83028333,18.94618333,"[1, 0, 0, 0]","(72.83028333, 18.94618333)",1
401,1,0,0,0,0.20244444399999997,72.83311667,18.94621667,"[1, 0, 0, 0]","(72.83311667, 18.94621667)",1
402,1,0,0,0,0.18888888899999998,72.83597485,18.94625789,"[1, 0, 0, 0]","(72.83597485, 18.94625789)",1
403,2,1,2,0,0.22977777800000002,72.82462545,18.94339212,"[2, 1, 2, 0]","(72.82462545, 18.94339212)",1
404,3,2,3,1,0.548222222,72.82747485,18.94345789,"[3, 2, 3, 1]","(72.82747485, 18.94345789)",1
405,1,0,0,0,0.172666667,72.83032515,18.94344211,"[1, 0, 0, 0]","(72.83032515, 18.94344211)",1
406,1,0,0,0,0.239555556,72.83317455,18.94350788,"[1, 0, 0, 0]","(72.83317455, 18.94350788)",1
407,1,0,0,0,0.074666667,72.83602515,18.94354211,"[1, 0, 0, 0]","(72.83602515, 18.94354211)",0
408,1,0,0,0,0.255111111,72.8275,18.94075,"[1, 0, 0, 0]","(72.8275, 18.94075)",1
409,1,0,0,0,0.130666667,72.8332,18.9408,"[1, 0, 0, 0]","(72.8332, 18.9408)",1
410,1,0,0,0,0.14,72.83605,18.94085,"[1, 0, 0, 0]","(72.83605, 18.94085)",1
411,1,0,0,0,0.07,72.8389,18.94085,"[1, 0, 0, 0]","(72.8389, 18.94085)",1
412,1,0,0,0,0.135333333,72.82752515,18.93804211,"[1, 0, 0, 0]","(72.82752515, 18.93804211)",1
413,1,0,0,0,0.233333333,72.83322545,18.93809212,"[1, 0, 0, 0]","(72.83322545, 18.93809212)",1
414,1,0,0,0,0.43777777799999995,72.83607485,18.93815789,"[1, 0, 0, 0]","(72.83607485, 18.93815789)",1
415,1,0,0,0,0.32666666699999997,72.83892515,18.93814211,"[1, 0, 0, 0]","(72.83892515, 18.93814211)",1
416,2,1,1,0,0.172666667,72.82473393,18.93526726,"[2, 1, 1, 0]","(72.82473393, 18.93526726)",1
417,2,4,1,0,0.434,72.82756607,18.93533274,"[2, 4, 1, 0]","(72.82756607, 18.93533274)",1
418,1,0,0,0,0.39666666700000003,72.83328333,18.93538333,"[1, 0, 0, 0]","(72.83328333, 18.93538333)",1
419,3,2,3,1,0.7140000000000001,72.83611667,18.93541667,"[3, 2, 3, 1]","(72.83611667, 18.93541667)",1
420,1,0,0,0,0.27155555600000003,72.83897485,18.93545789,"[1, 0, 0, 0]","(72.83897485, 18.93545789)",1
421,1,0,0,0,0.154,72.84183393,18.93546726,"[1, 0, 0, 0]","(72.84183393, 18.93546726)",1
422,1,1,1,0,0.07933333299999999,72.82477485,18.93255789,"[1, 1, 1, 0]","(72.82477485, 18.93255789)",1
423,2,1,2,0,0.10111111099999999,72.83045,18.93265,"[2, 1, 2, 0]","(72.83045, 18.93265)",1
424,3,1,3,1,0.434,72.8333,18.93265,"[3, 1, 3, 1]","(72.8333, 18.93265)",1
425,1,0,0,0,0.287777778,72.83615,18.9327,"[1, 0, 0, 0]","(72.83615, 18.9327)",1
426,2,1,2,0,0.196,72.839,18.93275,"[2, 1, 2, 0]","(72.839, 18.93275)",1
427,1,0,0,0,0.11199999999999999,72.8248,18.92985,"[1, 0, 0, 0]","(72.8248, 18.92985)",1
428,1,0,0,0,0.18666666699999998,72.82762545,18.92989212,"[1, 0, 0, 0]","(72.82762545, 18.92989212)",1
429,2,1,1,0,0.14,72.83047485,18.92995789,"[2, 1, 1, 0]","(72.83047485, 18.92995789)",1
430,5,5,6,2,0.42022222200000003,72.83332515,18.9299421,"[5, 5, 6, 2]","(72.83332515, 18.9299421)",1
431,1,0,0,0,0.18666666699999998,72.83617455,18.93000788,"[1, 0, 0, 0]","(72.83617455, 18.93000788)",1
432,1,0,0,0,0.046666667,72.83902515,18.9300421,"[1, 0, 0, 0]","(72.83902515, 18.9300421)",1
433,1,0,0,0,0.108888889,72.82196607,18.92713274,"[1, 0, 0, 0]","(72.82196607, 18.92713274)",1
434,1,0,0,0,0.10111111099999999,72.82768333,18.92718333,"[1, 0, 0, 0]","(72.82768333, 18.92718333)",1
435,3,0,0,0,0.126,72.83051667,18.92721667,"[3, 0, 0, 0]","(72.83051667, 18.92721667)",1
436,1,0,0,0,0.308,72.83337485,18.92725789,"[1, 0, 0, 0]","(72.83337485, 18.92725789)",1
437,1,0,0,0,0.163333333,72.82202545,18.92439212,"[1, 0, 0, 0]","(72.82202545, 18.92439212)",1
438,1,0,0,0,0.14622222199999999,72.82487485,18.92445789,"[1, 0, 0, 0]","(72.82487485, 18.92445789)",1
439,1,0,0,0,0.132222222,72.82772515,18.92444211,"[1, 0, 0, 0]","(72.82772515, 18.92444211)",1
440,1,0,0,0,0.168,72.83057455,18.92450788,"[1, 0, 0, 0]","(72.83057455, 18.92450788)",1
441,1,0,0,0,0.18666666699999998,72.8334,18.92455,"[1, 0, 0, 0]","(72.8334, 18.92455)",1
442,1,0,0,0,0.189777778,72.8249,18.92175,"[1, 0, 0, 0]","(72.8249, 18.92175)",1
443,3,2,3,1,0.527333333,72.8306,18.9218,"[3, 2, 3, 1]","(72.8306, 18.9218)",1
444,1,0,0,0,0.20222222199999998,72.83342515,18.9218421,"[1, 0, 0, 0]","(72.83342515, 18.9218421)",1
445,1,0,0,0,0.18866666699999998,72.82492515,18.9190421,"[1, 0, 0, 0]","(72.82492515, 18.9190421)",1
446,3,1,3,1,0.373333333,72.82777485,18.91905789,"[3, 1, 3, 1]","(72.82777485, 18.91905789)",1
447,2,2,2,1,0.41066666700000004,72.83062545,18.91909212,"[2, 2, 2, 1]","(72.83062545, 18.91909212)",1
448,1,0,0,0,0.11199999999999999,72.81927485,18.91625789,"[1, 0, 0, 0]","(72.81927485, 18.91625789)",1
449,2,1,2,0,0.194444444,72.82496607,18.91633274,"[2, 1, 2, 0]","(72.82496607, 18.91633274)",1
450,3,2,3,1,0.5742222220000001,72.82782515,18.9163421,"[3, 2, 3, 1]","(72.82782515, 18.9163421)",1
451,2,2,2,1,0.374888889,72.83068333,18.91638333,"[2, 2, 2, 1]","(72.83068333, 18.91638333)",1
452,1,0,0,0,0.37777777799999995,72.80792545,18.91339212,"[1, 0, 0, 0]","(72.80792545, 18.91339212)",1
453,2,1,1,0,0.06844444400000001,72.81932515,18.9135421,"[2, 1, 1, 0]","(72.81932515, 18.9135421)",1
454,1,0,0,0,0.250444444,72.82217485,18.91355789,"[1, 0, 0, 0]","(72.82217485, 18.91355789)",1
455,1,0,0,0,0.129333333,72.825,18.9136,"[1, 0, 0, 0]","(72.825, 18.9136)",1
456,1,2,2,1,0.189777778,72.8108,18.91075,"[1, 2, 2, 1]","(72.8108, 18.91075)",1
457,2,2,2,1,0.41911111100000004,72.81365,18.91075,"[2, 2, 2, 1]","(72.81365, 18.91075)",1
458,3,1,3,1,0.558888889,72.8165,18.9108,"[3, 1, 3, 1]","(72.8165, 18.9108)",1
459,2,1,2,0,0.287555556,72.81935,18.91085,"[2, 1, 2, 0]","(72.81935, 18.91085)",1
460,1,0,0,0,0.127555556,72.8222,18.91085,"[1, 0, 0, 0]","(72.8222, 18.91085)",1
461,1,0,0,0,0.046666667,72.80515,18.90795,"[1, 0, 0, 0]","(72.80515, 18.90795)",1
462,1,0,0,0,0.08711111099999999,72.81081667,18.90801667,"[1, 0, 0, 0]","(72.81081667, 18.90801667)",1
463,3,0,0,0,0.07933333299999999,72.80517485,18.90525789,"[3, 0, 0, 0]","(72.80517485, 18.90525789)",1
